row,id,name,desc,rt.pct,rt,width,slice,stat,val
54808_44,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,44.0,110.0,5.00,slot,apex,5.792357399399998E8
54808_44,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,44.0,110.0,5.00,slot,annot,157.0
54808_46,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,46.0,115.0,5.00,mw,msms,266.0
54808_46,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,46.0,115.0,5.00,mw,apex,4.282737503999999E8
54808_46,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,46.0,115.0,5.00,mw,annot,132.0
54808_46,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,46.0,115.0,5.00,slot,msms,266.0
54808_46,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,46.0,115.0,5.00,slot,apex,4.282737503999999E8
54808_46,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,46.0,115.0,5.00,slot,annot,132.0
54808_48,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,48.0,120.0,5.00,mw,msms,292.0
54808_48,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,48.0,120.0,5.00,mw,apex,5.1006822346E8
54808_48,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,48.0,120.0,5.00,mw,annot,162.0
54808_48,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,48.0,120.0,5.00,slot,msms,292.0
54808_48,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,48.0,120.0,5.00,slot,apex,5.1006822346E8
54808_48,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,48.0,120.0,5.00,slot,annot,162.0
54808_50,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,50.0,125.0,5.00,mw,msms,332.0
54808_50,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,50.0,125.0,5.00,mw,apex,2.972585883230001E8
54808_50,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,50.0,125.0,5.00,mw,annot,186.0
54808_50,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,50.0,125.0,5.00,slot,msms,332.0
54808_50,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,50.0,125.0,5.00,slot,apex,2.972585883230001E8
54808_50,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,50.0,125.0,5.00,slot,annot,186.0
54808_52,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,52.0,130.0,5.00,mw,msms,263.0
54808_52,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,52.0,130.0,5.00,mw,apex,3.194470780299997E8
54808_52,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,52.0,130.0,5.00,mw,annot,134.0
54808_52,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,52.0,130.0,5.00,slot,msms,263.0
54808_52,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,52.0,130.0,5.00,slot,apex,3.194470780299997E8
54808_52,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,52.0,130.0,5.00,slot,annot,134.0
54808_54,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,54.0,135.0,5.00,mw,msms,286.0
54808_54,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,54.0,135.0,5.00,mw,apex,5.6603264996E8
54808_54,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,54.0,135.0,5.00,mw,annot,137.0
54808_54,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,54.0,135.0,5.00,slot,msms,286.0
54808_54,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,54.0,135.0,5.00,slot,apex,5.6603264996E8
54808_54,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,54.0,135.0,5.00,slot,annot,137.0
54808_56,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,56.0,140.0,5.00,mw,msms,295.0
54808_56,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,56.0,140.0,5.00,mw,apex,3.346082463600003E8
54808_56,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,56.0,140.0,5.00,mw,annot,151.0
54808_56,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,56.0,140.0,5.00,slot,msms,295.0
54808_56,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,56.0,140.0,5.00,slot,apex,3.346082463600003E8
54808_56,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,56.0,140.0,5.00,slot,annot,151.0
54808_58,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,58.0,145.0,5.00,mw,msms,327.0
54808_58,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,58.0,145.0,5.00,mw,apex,5.241655155E8
54808_58,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,58.0,145.0,5.00,mw,annot,166.0
54808_58,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,58.0,145.0,5.00,slot,msms,327.0
54808_58,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,58.0,145.0,5.00,slot,apex,5.241655155E8
54808_58,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,58.0,145.0,5.00,slot,annot,166.0
54808_60,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,60.0,150.0,5.00,mw,msms,341.0
54808_60,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,60.0,150.0,5.00,mw,apex,7.798480551900002E8
54808_60,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,60.0,150.0,5.00,mw,annot,196.0
54808_60,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,60.0,150.0,5.00,slot,msms,341.0
54808_60,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,60.0,150.0,5.00,slot,apex,7.798480551900002E8
54808_60,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,60.0,150.0,5.00,slot,annot,196.0
54808_62,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,62.0,155.0,5.00,mw,msms,236.0
54808_62,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,62.0,155.0,5.00,mw,apex,6.0535618854E8
54808_62,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,62.0,155.0,5.00,mw,annot,119.0
54808_62,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,62.0,155.0,5.00,slot,msms,236.0
54808_62,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,62.0,155.0,5.00,slot,apex,6.0535618854E8
54808_62,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,62.0,155.0,5.00,slot,annot,119.0
54808_64,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,64.0,160.0,5.00,mw,msms,249.0
54808_64,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,64.0,160.0,5.00,mw,apex,4.2610132602000004E8
54808_64,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,64.0,160.0,5.00,mw,annot,134.0
54808_64,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,64.0,160.0,5.00,slot,msms,249.0
54808_64,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,64.0,160.0,5.00,slot,apex,4.2610132602000004E8
54808_64,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,64.0,160.0,5.00,slot,annot,134.0
54808_66,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,66.0,165.0,5.00,mw,msms,261.0
54808_66,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,66.0,165.0,5.00,mw,apex,4.8888539640999985E8
54808_66,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,66.0,165.0,5.00,mw,annot,148.0
54808_66,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,66.0,165.0,5.00,slot,msms,261.0
54808_66,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,66.0,165.0,5.00,slot,apex,4.8888539640999985E8
54808_66,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,66.0,165.0,5.00,slot,annot,148.0
54808_68,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,68.0,170.0,5.00,mw,msms,261.0
54808_68,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,68.0,170.0,5.00,mw,apex,6.196202251599998E8
54808_68,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,68.0,170.0,5.00,mw,annot,146.0
54808_68,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,68.0,170.0,5.00,slot,msms,261.0
54808_68,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,68.0,170.0,5.00,slot,apex,6.196202251599998E8
54808_68,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,68.0,170.0,5.00,slot,annot,146.0
54808_70,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,70.0,175.0,5.00,mw,msms,244.0
54808_70,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,70.0,175.0,5.00,mw,apex,6.236689847900001E8
54808_70,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,70.0,175.0,5.00,mw,annot,125.0
54808_70,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,70.0,175.0,5.00,slot,msms,244.0
54808_70,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,70.0,175.0,5.00,slot,apex,6.236689847900001E8
54808_70,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,70.0,175.0,5.00,slot,annot,125.0
54808_72,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,72.0,180.0,5.00,mw,msms,273.0
54808_72,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,72.0,180.0,5.00,mw,apex,6.3675838402E8
54808_72,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,72.0,180.0,5.00,mw,annot,133.0
54808_72,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,72.0,180.0,5.00,slot,msms,273.0
54808_72,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,72.0,180.0,5.00,slot,apex,6.3675838402E8
54808_72,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,72.0,180.0,5.00,slot,annot,133.0
54808_74,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,74.0,185.0,5.00,mw,msms,297.0
54808_74,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,74.0,185.0,5.00,mw,apex,6.562825566899999E8
54808_74,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,74.0,185.0,5.00,mw,annot,173.0
54808_74,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,74.0,185.0,5.00,slot,msms,297.0
54808_74,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,74.0,185.0,5.00,slot,apex,6.562825566899999E8
54808_74,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,74.0,185.0,5.00,slot,annot,173.0
54808_76,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,76.0,190.0,5.00,mw,msms,295.0
54808_76,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,76.0,190.0,5.00,mw,apex,6.837373993000001E8
54808_76,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,76.0,190.0,5.00,mw,annot,169.0
54808_76,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,76.0,190.0,5.00,slot,msms,295.0
54808_76,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,76.0,190.0,5.00,slot,apex,6.837373993000001E8
54808_76,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,76.0,190.0,5.00,slot,annot,169.0
54808_78,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,78.0,195.0,5.00,mw,msms,270.0
54808_78,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,78.0,195.0,5.00,mw,apex,7.086932372800003E8
54808_78,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,78.0,195.0,5.00,mw,annot,161.0
54808_78,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,78.0,195.0,5.00,slot,msms,270.0
54808_78,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,78.0,195.0,5.00,slot,apex,7.086932372800003E8
54808_78,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,78.0,195.0,5.00,slot,annot,161.0
54808_80,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,80.0,200.0,5.00,mw,msms,292.0
54808_80,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,80.0,200.0,5.00,mw,apex,9.089495552499996E8
54808_80,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,80.0,200.0,5.00,mw,annot,193.0
54808_80,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,80.0,200.0,5.00,slot,msms,292.0
54808_80,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,80.0,200.0,5.00,slot,apex,9.089495552499996E8
54808_80,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,80.0,200.0,5.00,slot,annot,193.0
54808_82,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,82.0,205.0,5.00,mw,msms,310.0
54808_82,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,82.0,205.0,5.00,mw,apex,8.364009768399998E8
54808_82,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,82.0,205.0,5.00,mw,annot,212.0
54808_82,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,82.0,205.0,5.00,slot,msms,310.0
54808_82,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,82.0,205.0,5.00,slot,apex,8.364009768399998E8
54808_82,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,82.0,205.0,5.00,slot,annot,212.0
54808_84,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,84.0,210.0,5.00,mw,msms,309.0
54808_84,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,84.0,210.0,5.00,mw,apex,8.955112275099999E8
54808_84,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,84.0,210.0,5.00,mw,annot,211.0
54808_84,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,84.0,210.0,5.00,slot,msms,309.0
54808_84,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,84.0,210.0,5.00,slot,apex,8.955112275099999E8
54808_84,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,84.0,210.0,5.00,slot,annot,211.0
54808_86,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,86.0,215.0,5.00,mw,msms,253.0
54808_86,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,86.0,215.0,5.00,mw,apex,1.0496223239199997E9
54808_86,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,86.0,215.0,5.00,mw,annot,180.0
54808_86,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,86.0,215.0,5.00,slot,msms,253.0
54808_86,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,86.0,215.0,5.00,slot,apex,1.0496223239199997E9
54808_86,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,86.0,215.0,5.00,slot,annot,180.0
54808_88,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,88.0,220.0,5.00,mw,msms,303.0
54808_88,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,88.0,220.0,5.00,mw,apex,9.577305889300001E8
54808_88,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,88.0,220.0,5.00,mw,annot,218.0
54808_88,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,88.0,220.0,5.00,slot,msms,303.0
54808_88,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,88.0,220.0,5.00,slot,apex,9.577305889300001E8
54808_88,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,88.0,220.0,5.00,slot,annot,218.0
54808_90,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,90.0,225.0,5.00,mw,msms,345.0
54808_90,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,90.0,225.0,5.00,mw,apex,9.776173545999998E8
54808_90,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,90.0,225.0,5.00,mw,annot,234.0
54808_90,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,90.0,225.0,5.00,slot,msms,345.0
54808_90,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,90.0,225.0,5.00,slot,apex,9.776173545999998E8
54808_90,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,90.0,225.0,5.00,slot,annot,234.0
54808_92,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,92.0,230.0,5.00,mw,msms,409.0
54808_92,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,92.0,230.0,5.00,mw,apex,8.5912598889E8
54808_92,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,92.0,230.0,5.00,mw,annot,184.0
54808_92,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,92.0,230.0,5.00,slot,msms,409.0
54808_92,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,92.0,230.0,5.00,slot,apex,8.5912598889E8
54808_92,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,92.0,230.0,5.00,slot,annot,184.0
54808_94,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,94.0,235.0,5.00,mw,msms,128.0
54808_94,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,94.0,235.0,5.00,mw,apex,2.5234339487000006E8
54808_94,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,94.0,235.0,5.00,mw,annot,59.0
54808_94,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,94.0,235.0,5.00,slot,msms,128.0
54808_94,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,94.0,235.0,5.00,slot,apex,2.5234339487000006E8
54808_94,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,94.0,235.0,5.00,slot,annot,59.0
54808_96,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,96.0,240.0,5.00,mw,msms,4.0
54808_96,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,96.0,240.0,5.00,mw,apex,119769.22200000001
54808_96,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,96.0,240.0,5.00,mw,annot,0.0
54808_96,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,96.0,240.0,5.00,slot,msms,4.0
54808_96,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,96.0,240.0,5.00,slot,apex,119769.22200000001
54808_96,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,96.0,240.0,5.00,slot,annot,0.0
54808_98,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,98.0,245.0,5.00,mw,msms,1.0
54808_98,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,98.0,245.0,5.00,mw,apex,0.0
54808_98,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,98.0,245.0,5.00,mw,annot,0.0
54808_98,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,98.0,245.0,5.00,slot,msms,1.0
54808_98,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,98.0,245.0,5.00,slot,apex,0.0
54808_98,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,98.0,245.0,5.00,slot,annot,0.0
54808_100,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,100.0,250.0,5.00,mw,msms,0.0
54808_100,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,100.0,250.0,5.00,mw,apex,0.0
54808_100,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,100.0,250.0,5.00,mw,annot,0.0
54808_100,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,100.0,250.0,5.00,slot,msms,0.0
54808_100,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,100.0,250.0,5.00,slot,apex,0.0
54808_100,54808,20081129_Orbi6_NaNa_SA_FASP_blacktips_06,125 MCF7 cells, 75 ng total proteins,100.0,250.0,5.00,slot,annot,0.0
